phrase,en,pronunciation,id
狼子野心,be a wolf with a savage heart,láng zǐ yě xīn,3257
劳军,Labor force,láo jūn,3258
离心离德,disunity,lí xīn lí dé,3259
立柜,clothes closet,lì guì,3260
立锥之地,a tiny bit of land,lì zhuī zhī dì,3261
磷光,phosphorescence,lín guāng,3262
鳞甲,Squama,lín jiǎ,3263
灵牌,Spirit card,líng pái,3264
流溢,Overflow,liú yì,3265
流质,Fluidity,liú zhì,3266
拢岸,come alongside the shore,lǒng àn,3267
搂,Cuddle,lōu,3268
麦芒,Maimang,mài máng,3269
麦芽,malt,mài yá,3270
满堂彩,Full house,mǎn táng cǎi,3271
茅庐,thatched cottage,máo lú,3272
冒死,risk one&apos;s life,mào sǐ,3273
煤油炉,kerosene heater,méi yóu lú,3274
名模,Supermodel,míng mó,3275
摸头,touch one&apos;s head,mō tóu,3276
谋臣,Counsellor,móu chén,3277
脑震荡,cerebral concussion,nǎo zhèn dàng,3278
匿藏,Hiding,nì cáng,3279
怒号,Howl,nù háo,3280
炮战,artillery action,pào zhàn,3281
扑腾,Flutter,pū teng,3282
凄风苦雨,miserable conditions,qī fēng kǔ yǔ,3283
签单,Sign the bill,qiān dān,3284
前所未见,Never seen before,qián suǒ wèi jiàn,3285
切点,Tangent point,qiē diǎn,3286
侵夺,Plunder,qīn duó,3287
擒敌,Capture the enemy,qín dí,3288
清寒,The cold,qīng hán,3289
清心,Pure heart,qīng xīn,3290
请君入瓮,try what you have devised against others,qǐng jūn rù wèng,3291
人微言轻,"in one &apos;s humble position , one &apos;s word does not carry much weight",rén wēi yán qīng,3292
荣枯,Prosperity and decline,róng kū,3293
如胶似漆,love each other dearly,rú jiāo sì qī,3294
入港,Entry,rù gǎng,3295
色拉油,salad oil,sè lā yóu,3296
珊瑚岛,coral island,shān hú dǎo,3297
商圈,Business district,shāng quān,3298
神交,Shenjiao,shén jiāo,3299
生聚,grow in members and wealth,shēng jù,3300
诗友,friend in poetry,shī yǒu,3301
势态,Situation,shì tài,3302
事假,compassionate leave,shì jià,3303
试演,Audition,shì yǎn,3304
收审,detain for interrogation,shōu shěn,3305
手足之情,brotherly affection,shǒu zú zhī qíng,3306
竖井,Shaft,shù jǐng,3307
私车,Private car,sī chē,3308
思恋,Yearning for love,sī liàn,3309
死沉,Dead weight,sǐ chén,3310
巳时,9 a.m. to 11 a.m.,sì shí,3311
速记,shorthand,sù jì,3312
速决,Quick decision,sù jué,3313
粟米,Corn,sù mǐ,3314
缩微,Microfilm,suō wēi,3315
太空站,space station,tài kōng zhàn,3316
贪色,Lust,tān sè,3317
逃课,Truancy,táo kè,3318
通勤,commute,tōng qín,3319
痛觉,sense of pain,tòng jué,3320
头寸,Position,tóu cùn,3321
投石问路,throw a stone to clear the road,tóu shí wèn lù,3322
投鼠忌器,to hold back from taking action against an evildoer for fear of involving good people,tóu shǔ jì qì,3323
透骨,Penetrating bone,tòu gǔ,3324
图录,Atlas,tú lù,3325
拖船,Tugboat,tuō chuán,3326
脱氧,deoxidation,tuō yǎng,3327
外行话,Layman&apos;s talk,wài háng huà,3328
外来人,person from another place,wài lái rén,3329
卫生巾,tampon,wèi shēng jīn,3330
闻过则喜,be glad to have one &apos;s errors pointed out,wén guò zé xǐ,3331
稳如泰山,be as steady as mount tai,wěn rú tài shān,3332
莴笋,Lettuce,wō sǔn,3333
窝里斗,Fighting in the dark,wō li dòu,3334
无关宏旨,be of no great importance,wú guān hóng zhǐ,3335
务期,Working period,wù qī,3336
夏播,Summer sowing,xià bō,3337
橡皮艇,Rubber boat,xiàng pí tǐng,3338
消释,dispel,xiāo shì,3339
小锣,Xiaogong,xiǎo luó,3340
小食,snack,xiǎo shí,3341
挟嫌,Hold a grudge,xié xián,3342
心明眼亮,see and think clearly,xīn míng yǎn liàng,3343
腥风血雨,reign of terror,xīng fēng xuè yǔ,3344
形单影只,extremely lonely,xíng dān yǐng zhī,3345
修业,Study hard,xiū yè,3346
秀色可餐,be beautiful enough to feast the eyes,xiù sè kě cān,3347
绣花针,embroidery needle,xiù huā zhēn,3348
血盆大口,one &apos;s bloody mouth,xuè pén dà kǒu,3349
寻花问柳,rove among flowers and willows -- visit places brothels,xún huā wèn liǔ,3350
荨麻疹,Urticaria,xún má zhěn,3351
逊位,abdication,xùn wèi,3352
压阵,Hold down the array,yā zhèn,3353
哑语,sign language,yǎ yǔ,3354
烟灯,Smoke lamp,yān dēng,3355
烟煤,Bituminous coal,yān méi,3356
眼屎,Eye excrement,yǎn shǐ,3357
阳面,Sunny side,yáng miàn,3358
阳坡,Sunny slope,yáng pō,3359
洋味儿,Western style,yáng wèi ér,3360
摇尾乞怜,wag the tail and flatter,yáo wěi qǐ lián,3361
爷娘,Ye Niang,yé niáng,3362
一贯性,Consistency,yī guàn xìng,3363
一时一刻,for a single momen,yī shí yī kè,3364
一潭死水,a pool of stagnant water,yī tán sǐ shuǐ,3365
一无所得,gain nothing,yī wú suǒ dé,3366
以少胜多,Less is better than more,yǐ shǎo shèng duō,3367
佚文,Lost articles,yì wén,3368
易手,change hands,yì shǒu,3369
阴毒,Yindu,yīn dú,3370
银票,Bank note,yín piào,3371
用心思,Use your mind,yòng xīn si,3372
忧闷,Melancholy,yōu mèn,3373
幽居,Seclusion,yōu jū,3374
有奖销售,Prize sales,yǒu jiǎng xiāo shòu,3375
雨情,Rain,yǔ qíng,3376
语体,style,yǔ tǐ,3377
玉米秸,Corn straw,yù mǐ jiē,3378
月产量,monthly production,yuè chǎn liàng,3379
月桂,Laurel,yuè guì,3380
云鬓,Cloud sideburns,yún bìn,3381
芸豆,kidney bean,yún dòu,3382
杂面,Mixed noodles,zá miàn,3383
灶头,Stove,zào tóu,3384
增订,Update,zēng dìng,3385
獐子,Zhangzi,zhāng zǐ,3386
朝暮,all day long,cháo mù,3387
朝三暮四,change one&apos;s mind frequently,zhāo sān mù sì,3388
笊篱,Hedgerow,zhào lí,3389
整衣,adjust one&apos;s clothes,zhěng yī,3390
证明人,witness,zhèng míng rén,3391
指甲油,Nail Polish,zhǐ jiǎ yóu,3392
中山服,Chinese tunic suit,zhōng shān fú,3393
忠顺,Zhongshun,zhōng shùn,3394
种畜,Breeding stock,zhǒng chù,3395
装相,Make up,zhuāng xiàng,3396
自乘,Self service,zì chéng,3397
组诗,a set of poems,zǔ shī,3398
安之若素,regard with equanimity,ān zhī ruò sù,3399
白茬儿,without an outside lay,bái chá er,3400
班门弄斧,teach fish how to swim,bān mén nòng fǔ,3401
伴游,Accompanying Tour,bàn yóu,3402
保护国,Protectorate,bǎo hù guó,3403
报数,number off,bào shù,3404
抱愧,I&apos;m sorry,bào kuì,3405
变局,Change of situation,biàn jú,3406
变型,Variant,biàn xíng,3407
乓贵神速,Bang GUI,pāng guì shén sù,3408
兵强马壮,strong soldiers and sturdy horses,bīng qiáng mǎ zhuàng,3409
兵卒,Soldiers,bīng zú,3410
帛书,book copied on silk,bó shū,3411
不可知论,Agnosticism,bù kě zhī lùn,3412
才具,capability,cái jù,3413
残毒,Residual poison,cán dú,3414
惨厉,miserable,cǎn lì,3415
沧海横流,the seas are in turmoil,cāng hǎi héng liú,3416
唱功,Singing skills,chàng gōng,3417
沉毅,Calm and resolute,chén yì,3418
陈皮,dried tangerine peel,chén pí,3419
成癖,Become addicted,chéng pǐ,3420
乘人之危,take advantage of others &apos; difficulties the precarious situation sb . is in,chéng rén zhī wēi,3421
橙子,orange,chéng zǐ,3422
叱令,shout an order,chì lìng,3423
冲印,Development and printing,chōng yìn,3424
重聚,Reunion,zhòng jù,3425
窗幔,Window curtain,chuāng màn,3426
篡权,Usurpation of power,cuàn quán,3427
打牙祭,Tooth beating ceremony,dǎ yá jì,3428
歹意,malicious intent,dǎi yì,3429
单身贵族,Bachelor,dān shēn guì zú,3430
低烧,Low fever,dī shāo,3431
敌特,enemy agent,dí tè,3432
叠放,Stacking,dié fàng,3433
东跑西颠,rush about,dōng pǎo xī diān,3434
动肝火,lose one&apos;s temper,dòng gān huǒ,3435
动火,Hot work,dòng huǒ,3436
断炊,Cut off cooking,duàn chuī,3437
垛子,Crenels,duò zi,3438
耳坠子,Earrings,ěr zhuì zǐ,3439
法号,Legal name,fǎ hào,3440
费口舌,It&apos;s a waste of time,fèi kǒu shé,3441
浮生,Floating Life,fú shēng,3442
扛鼎,Carry tripod,gāng dǐng,3443
钢筋铁骨,a body strong as iron,gāng jīn tiě gǔ,3444
根瘤,Nodule,gēn liú,3445
狗尾草,Green bristlegrass,gǒu wěi cǎo,3446
官样文章,officialese,guān yàng wén zhāng,3447
鳏夫,Widower,guān fū,3448
规谏,Admonish,guī jiàn,3449
滚木,Rolling wood,gǔn mù,3450
果脯,Preserved fruit,guǒ fǔ,3451
寒露,Cold dew,hán lù,3452
航站,"terminal ",háng zhàn,3453
毫无二致,there is not a fraction of difference,háo wú èr zhì,3454
呵责,Reprimand,hē zé,3455
合度,proper,hé dù,3456
合辙,be in rhyme,hé zhé,3457
合众国,united states,hé zhòng guó,3458
横是,most certainly,héng shi,3459
烘烘,Baking,hōng hōng,3460
胡子拉碴,He has a stubble in his beard,hú zi lā chā,3461
互爱,love each other,hù ài,3462
沪剧,Shanghai opera,hù jù,3463
还嘴,Talk back,huán zuǐ,3464
回见,see you later,huí jiàn,3465
会员证,Membership card,huì yuán zhèng,3466
活火山,Active volcano,huó huǒ shān,3467
货价,Price of goods,huò jià,3468
祸祟,disasters brought about by ghosts,huò suì,3469
急流勇退,resolutely to retire at the height of one &apos;s official career,jí liú yǒng tuì,3470
嫁鸡随鸡,"When you marry a chicken, you follow a chicken",jià jī suí jī,3471
娇小玲珑,dainty and cute,jiāo xiǎo líng lóng,3472
骄气,arrogance,jiāo qì,3473
教养院,Reformatory,jiào yǎng yuàn,3474
戒严令,Martial law,jiè yán lìng,3475
金鸡独立,posing as a pheasant standing on one foot,jīn jī dú lì,3476
近景,Close up,jìn jǐng,3477
京族,Jing Nationality,jīng zú,3478
惊厥,convulsions,jīng jué,3479
精诚,Sincerity,jīng chéng,3480
敬祝,wish,jìng zhù,3481
韭黄,hotbed chives,jiǔ huáng,3482
酒酣耳热,dead drunk,jiǔ hān ěr rè,3483
旧交,Old friends,jiù jiāo,3484
旧梦,old dream,jiù mèng,3485
军令如山,military orders are like a mountain,jūn lìng rú shān,3486
开户行,Bank of deposit,kāi hù xíng,3487
苛责,Censure,kē zé,3488
空中小姐,stewardess,kōng zhōng xiǎo jiě,3489
口服心服,sincerely convinced,kǒu fú xīn fú,3490
快书,Quick Book,kuài shū,3491
宽银幕,Wide screen,kuān yín mù,3492
狂饮,Binge drinking,kuáng yǐn,3493
矿坑,pit,kuàng kēng,3494
亏心,have a guilty conscience,kuī xīn,3495
涝灾,Waterlogging disaster,lào zāi,3496
离世,Death,lí shì,3497
理屈词穷,be condemned out of one &apos;s own mouth,lǐ qū cí qióng,3498
两性关系,Sexual relations,liǎng xìng guān xì,3499
零存整取,Zero deposit and lump sum withdrawal,líng cún zhěng qǔ,3500
陋俗,bad custom,lòu sú,3501
履新,Take up the new post,lv3 xīn,3502
乱搞,fool around with,luàn gǎo,3503
麦冬,Ophiopogon japonicus,mài dōng,3504
卖座,Box office,mài zuò,3505
忙音,Busy tone,máng yīn,3506
面目一新,take on an entirely new,miàn mù yī xīn,3507
妙手回春,bring a patient back to life,miào shǒu huí chūn,3508
明日黄花,chrysanthemums after the double ninth festival,míng rì huáng huā,3509
魔影,Shadow,mó yǐng,3510
默写,Silent writing,mò xiě,3511
内债,Domestic debt,nèi zhài,3512
尿床,bed-wetting,niào chuáng,3513
女奴,slave girls,nv3 nú,3514
疟原虫,plasmodium,nvè yuán chóng,3515
挪窝儿,Move the nest,nuó wō er,3516
殴斗,Fighting,ōu dǒu,3517
排枪,Platoon gun,pái qiāng,3518
泡饭,Paofan,pào fàn,3519
喷溅,Splashing,pēn jiàn,3520
皮肉之苦,The pain of skin and flesh,pí ròu zhī kǔ,3521
期冀,expect,qī jì,3522
奇计,Fantastic plan,qí jì,3523
千层底,The bottom of a thousand layers,qiān céng dǐ,3524
前秦,Pre Qin Dynasty,qián qín,3525
抢拍,Snap,qiǎng pāi,3526
青春痘,whelk,qīng chūn dòu,3527
轻身,unmarried,qīng shēn,3528
清产核资,Assets and capital verification,qīng chǎn hé zī,3529
清道夫,scavenger,qīng dào fū,3530
穷寇,Poor bandits,qióng kòu,3531
求稳,Seeking stability,qiú wěn,3532
球艺,Ballgame,qiú yì,3533
权作,Right to work,quán zuò,3534
拳手,Boxer,quán shǒu,3535
群聚,Clustering,qún jù,3536
人老珠黄,one getting old like the pearl becoming yellow,rén lǎo zhū huáng,3537
人渣,Scum,rén zhā,3538
日耳曼人,germanic people,rì ěr màn rén,3539
如临深渊,as if,rú lín shēn yuān,3540
撒气,Vent one&apos;s anger,sā qì,3541
沙弥,Shami,shā mí,3542
商请,discuss and ask for instruction,shāng qǐng,3543
上辈,Senior,shàng bèi,3544
上膛,Loading,shàng táng,3545
蛇毒,snake venom,shé dú,3546
深涧,Deep stream,shēn jiàn,3547
时世,Times,shí shì,3548
世传,Passed down from generation to generation,shì chuán,3549
受赏,Be rewarded,shòu shǎng,3550
输氧,Oxygen delivery,shū yǎng,3551
数来宝,Shulaibao,shǔ lái bǎo,3552
霜花,Frost flower,shuāng huā,3553
死乞白赖,pester,sǐ qǐ bái lài,3554
速射,Rapid fire,sù shè,3555
算式,Formula,suàn shì,3556
趿拉,Fula,tā la,3557
叨扰,Nagging,tāo rǎo,3558
套数,Number of sets,tào shù,3559
铁汉,Iron Man,tiě hàn,3560
统帅部,Headquarters,tǒng shuài bù,3561
投亲靠友,Go to relatives and friends,tóu qīn kào yǒu,3562
土墩,Mound,tǔ dūn,3563
退热,Antipyretic,tuì rè,3564
豚鼠,guinea pig,tún shǔ,3565
碗柜,cupboard,wǎn guì,3566
腕儿,celebrity,wàn er,3567
违禁品,contraband,wéi jìn pǐn,3568
无亲无故,have neither kin nor relatives,wú qīn wú gù,3569
下半月,the latter half of the month,xià bàn yuè,3570
下礼拜,next week,xià lǐ bài,3571
显效,Remarkable effect,xiǎn xiào,3572
险棋,Dangerous chess,xiǎn qí,3573
现下,Now,xiàn xià,3574
相敬如宾,respect,xiāng jìng rú bīn,3575
骁悍,vigorous and valiant,xiāo hàn,3576
消愁,get rid of-blues,xiāo chóu,3577
小睡,nap,xiǎo shuì,3578
兴兵,Xingbing,xīng bīng,3579
兴废,rise and fall,xīng fèi,3580
杏核,Almond,xìng hé,3581
雄兵,A great soldier,xióng bīng,3582
玄奥,Abstruse,xuán ào,3583
悬垂,Overhanging,xuán chuí,3584
削足适履,cut one&apos;s feet the procrustean bed,xuē zú shì lv3,3585
严令,Strict order,yán lìng,3586
研修生,researcher,yán xiū shēng,3587
眼眶子,Eye socket,yǎn kuàng zǐ,3588
摇篮曲,Lullaby,yáo lán qǔ,3589
杳无音讯,without hearing a word about,yǎo wú yīn xùn,3590
爷儿,Man,yé er,3591
一面之词,the statement of only one of the parties,yī miàn zhī cí,3592
椅垫,Seat cushion,yǐ diàn,3593
荫蔽,Shade,yīn bì,3594
莺歌燕舞,the joys of spring,yīng gē yàn wǔ,3595
蝇营狗苟,swarm as flies do for good or hang round as dogs do for food,yíng yíng gǒu gǒu,3596
应募,Recruitment,yìng mù,3597
硬实,Hard and solid,yìng shí,3598
永生永世,for ever and ever,yǒng shēng yǒng shì,3599
犹大,Judas,yóu dà,3600
油垢,Oil stain,yóu gòu,3601
油头粉面,dressy or foppish,yóu tóu fěn miàn,3602
圆周率,PI,yuán zhōu lv4,3603
乐理,Music theory,yuè lǐ,3604
杂木,Miscellaneous wood,zá mù,3605
赞礼,Compliments,zàn lǐ,3606
啧有烦言,there are complaints all around,zé yǒu fán yán,3607
展映,exhibit and show,zhǎn yìng,3608
罩衣,Smock,zhào yī,3609
折损,damage,zhé sǔn,3610
针脚,Pin,zhēn jiao,3611
睁眼瞎,blind person with eyes wide open—,zhēng yǎn xiā,3612
执法犯法,Law enforcement,zhí fǎ fàn fǎ,3613
中听,Pleasant to listen to,zhōng tīng,3614
珠翠,Zhucui,zhū cuì,3615
瞩望,Look forward to,zhǔ wàng,3616
注塑,Injection molding,zhù sù,3617
椎骨,Vertebrae,zhuī gǔ,3618
椎间盘,intervertebral disc,zhuī jiān pán,3619
拙作,My work,zhuō zuò,3620
卓识,Sagacity,zhuó shí,3621
自高自大,have a high opinion of oneself,zì gāo zì dà,3622
阻抗,impedance,zǔ kàng,3623
作兴,Make fun of,zuò xīng,3624
白兰花,White orchid,bái lán huā,3625
百褶裙,Pleated skirt,bǎi zhě qún,3626
摆设,a decoration,bǎi shè,3627
拜贺,Congratulations,bài hè,3628
饱学,Full of learning,bǎo xué,3629
保健站,health center,bǎo jiàn zhàn,3630
本旨,Purpose,běn zhǐ,3631
逼债,Extort debts,bī zhài,3632
边患,Border trouble,biān huàn,3633
扁桃体,tonsil,biǎn táo tǐ,3634
变色,Discoloration,biàn sè,3635
憋屈,Hold back,biē qū,3636
别动队,Rangers,bié dòng duì,3637
秉政,Be in power,bǐng zhèng,3638
病家,The sick man,bìng jiā,3639
摒除,Get rid of,bìng chú,3640
步话机,walkie-talkie,bù huà jī,3641
裁夺,Adjudicate,cái duó,3642
蚕农,Silkworm farmers,cán nóng,3643
惨象,miserable appearance,cǎn xiàng,3644
舱面,deck,cāng miàn,3645
槽子,Slot,cáo zǐ,3646
插科打诨,make impromptu comic gestures and ramarks,chā kē dǎ hùn,3647
茶镜,tawny glasses,chá jìng,3648
叉,fork,chǎ,3649
抄送,CC,chāo sòng,3650
超值,super value,chāo zhí,3651
沉潜,stay or hide under water,chén qián,3652
陈情,Petition,chén qíng,3653
乘方,Power,chéng fāng,3654
吃回扣,Take kickbacks,chī huí kòu,3655
重孙,Great grandson,chóng sūn,3656
抽风,Exhaust,chōu fēng,3657
出栏率,Sales rate,chū lán lv4,3658
船户,Shipowners,chuán hù,3659
纯毛,pure wool,chún máo,3660
存世,"surviving ",cún shì,3661
寸头,Cuntou,cùn tóu,3662
搭手,Hand in hand,dā shǒu,3663
达斡尔族,Daur nationality,dá wò ěr zú,3664
打擂,join in an open competition or contest,dǎ lèi,3665
大块头,Big guy,dà kuài tóu,3666
待价而沽,wait for the right price to sell,dài jià ér gū,3667
待批,Pending approval,dài pī,3668
到职,On arrival,dào zhí,3669
盗汗,night sweat,dào hàn,3670
等量齐观,equate,děng liàng qí guān,3671
电锯,electric saw,diàn jù,3672
动脑子,Use your head,dòng nǎo zǐ,3673
兜子,bag,dōu zǐ,3674
豆瓣儿,A segment of a bean after being peeled.,dòu bàn ér,3675
豆腐渣工程,jerry-built projects,dòu fǔ zhā gōng chéng,3676
独眼龙,Cyclops,dú yǎn lóng,3677
赌具,gambling device,dǔ jù,3678
赌债,gambling debt,dǔ zhài,3679
短笛,Piccolo,duǎn dí,3680
断想,My thoughts,duàn xiǎng,3681
屙屎,defecate,ē shǐ,3682
恶念,evil intentions,è niàn,3683
饿鬼,Hungry ghost,è guǐ,3684
防弹,bulletproof,fáng dàn,3685
