phrase,en,pronunciation,id
地大物博,vast territory and abundant resources,dì dà wù bó,2759
短程,short-range,duǎn chéng,2760
对质,Confrontation,duì zhì,2761
夺标,Win the bid,duó biāo,2762
耳鼓,Eardrum,ěr gǔ,2763
二黄,Erhuang,èr huáng,2764
发福,Get fat,fā fú,2765
翻印,Reprint,fān yìn,2766
飞蝗,Locust,fēi huáng,2767
粪土,Dung,fèn tǔ,2768
封口,seal,fēng kǒu,2769
茯苓,Poria cocos,fú líng,2770
复检,Reexamination,fù jiǎn,2771
腹膜,the peritoneum,fù mó,2772
歌会,singing party,gē huì,2773
拱门,arch,gǒng mén,2774
官能,Sense,guān néng,2775
憨笑,Simple smile,hān xiào,2776
黑体,Blackbody,hēi tǐ,2777
狠劲,cruelty,hěn jìn,2778
猢狲,Monkey,hú sūn,2779
互济,Mutual aid,hù jì,2780
还田,Returning farmland,hái tián,2781
祸及,endanger,huò jí,2782
嚯,indicating surprise or wonder,huò,2783
悸动,Palpitation,jì dòng,2784
加减,Addition and subtraction,jiā jiǎn,2785
歼灭战,War of annihilation,jiān miè zhàn,2786
监守,Overseer,jiān shǒu,2787
警报器,Alarm,jǐng bào qì,2788
酒食,Wine and food,jiǔ shí,2789
臼齿,Molars,jiù chǐ,2790
开卷,Open book,kāi juàn,2791
科班,Coban,kē bān,2792
枯干,Withered,kū gān,2793
苦工,Hard work,kǔ gōng,2794
拉肚子,suffer from diarrhea,lā dù zi,2795
劳心,Hard work,láo xīn,2796
累人,tiring,lěi rén,2797
离队,Leave the team,lí duì,2798
理工,Science and Engineering,lǐ gōng,2799
例行公事,regular course of official duties,lì xíng gōng shì,2800
联展,joint exhibition,lián zhǎn,2801
猎头,headhunting,liè tóu,2802
麻醉剂,anesthetic,má zuì jì,2803
慢走,Walk slowly,màn zǒu,2804
门庭若市,bustling,mén tíng ruò shì,2805
命定,Predestined,mìng dìng,2806
难缠,Difficult to deal with,nán chán,2807
碾坊,Mill,niǎn fáng,2808
尿道,urethra,niào dào,2809
怄气,Qi,òu qì,2810
盘缠,Entanglement,pán chán,2811
胖乎乎,plump,pàng hū hū,2812
泼妇,Shrew,pō fù,2813
剖腹产,caesarean birth,pōu fù chǎn,2814
蹼泳,Fin swimming,pǔ yǒng,2815
凄惶,pitiful,qī huáng,2816
歧义,Ambiguity,qí yì,2817
青鱼,Black carp,qīng yú,2818
倾角,dip angle,qīng jiǎo,2819
全盛,Heyday,quán shèng,2820
饶舌,Rap,ráo shé,2821
柔嫩,Tender,róu nèn,2822
软硬兼施,act tough and talk soft,ruǎn yìng jiān shī,2823
沙包,sandbag,shā bāo,2824
慎行,act carefully,shèn xíng,2825
生意经,good business sense,shēng yi jīng,2826
石灰石,limestone,shí huī shí,2827
事在人为,human effort is the decisive factor,shì zài rén wéi,2828
视事,See things as they are,shì shì,2829
收发室,Mail room,shōu fā shì,2830
收尸,Collect the corpse,shōu shī,2831
授精,insemination,shòu jīng,2832
说梦话,Talking in your sleep,shuō mèng huà,2833
司乘人员,Drivers and passengers,sī chéng rén yuán,2834
素菜,vegetable dish,sù cài,2835
韬略,Strategy,tāo lvè,2836
天旋地转,the sky and earth were spinning round,tiān xuán dì zhuǎn,2837
天主,God,tiān zhǔ,2838
团圆饭,Reunion dinner,tuán yuán fàn,2839
唾沫星子,Spitting star,tuò mò xīng zǐ,2840
顽石,Obstinate stone,wán shí,2841
围歼,Encirclement and annihilation,wéi jiān,2842
温润,Warm and moist,wēn rùn,2843
无期,have no end in sight,wú qī,2844
武戏,play with military themes,wǔ xì,2845
席梦思,Simmons,xí mèng sī,2846
纤弱,Delicate,xiān ruò,2847
香樟,Camphor,xiāng zhāng,2848
小宝宝,baby,xiǎo bǎo bǎo,2849
小舅子,Brother in law,xiǎo jiù zǐ,2850
小卖,A small sale,xiǎo mài,2851
新宠,New favorite,xīn chǒng,2852
雪松,cedar,xuě sōng,2853
雅观,Elegance,yǎ guān,2854
夜宵,Supper,yè xiāo,2855
一穷二白,poor and blank,yī qióng èr bái,2856
一团和气,keep on good terms,yī tuán hé qì,2857
一无是处,neither rhyme nor reason,yī wú shì chù,2858
仪态,Manners,yí tài,2859
遗容,Remains,yí róng,2860
臆断,Conjecture,yì duàn,2861
营工,Campers,yíng gōng,2862
游手好闲,idle about,yóu shǒu hào xián,2863
有机可乘,there &apos;s an opportunity to take advantage of,yǒu jī kě chéng,2864
有戏,There is a play,yǒu xì,2865
余孽,Remaining evils,yú niè,2866
预后,prognosis,yù hòu,2867
原创,original,yuán chuàng,2868
圆场,Circle,yuán chǎng,2869
约集,Compact set,yuē jí,2870
早茶,Morning tea,zǎo chá,2871
灶火,Kitchen fire,zào huǒ,2872
曾祖父,great-grandfather,zēng zǔ fù,2873
炸雷,clap of thunder,zhà léi,2874
值日,to be on duty,zhí rì,2875
植物人,vegetative,zhí wù rén,2876
众矢之的,a target for all,zhòng shǐ zhī dì,2877
骤增,Surge,zhòu zēng,2878
龇牙咧嘴,show one&apos;s teeth,zī yá liě zuǐ,2879
紫罗兰,violet,zǐ luó lán,2880
作弄,Make fun of,zuò nòng,2881
作威作福,tyrannically abuse one&apos;s power,zuò wēi zuò fú,2882
安眠,Sleep in peace,ān mián,2883
帮腔,Help,bāng qiāng,2884
包藏,In possession of,bāo cáng,2885
饱经风霜,have experienced years of wind and frost,bǎo jīng fēng shuāng,2886
被控,controlled,bèi kòng,2887
拨拉,Pluck,bō la,2888
岔口,Fork in the road,chà kǒu,2889
赤卫队,Red Guards,chì wèi duì,2890
重唱,Duet,chóng chàng,2891
出轨,Derailment,chū guǐ,2892
传宗接代,have a son to carry on his family name,chuán zōng jiē dài,2893
创利,profit,chuàng lì,2894
匆促,In a hurry,cōng cù,2895
打道回府,Go home,dǎ dào huí fǔ,2896
打眼,drill,dǎ yǎn,2897
得寸进尺,be insatiable,dé cùn jìn chǐ,2898
颠倒黑白,confuse right and wrong,diān dǎo hēi bái,2899
独占鳌头,take the first place at the triennial palace examination,dú zhàn áo tóu,2900
读数,reading,dú shù,2901
赌资,Gambling money,dǔ zī,2902
对唱,Duet,duì chàng,2903
匪首,Bandit leader,fěi shǒu,2904
粉剂,powder,fěn jì,2905
感慨万端,all sorts of feelings well up in one &apos;s mind,gǎn kǎi wàn duān,2906
高端,high-end,gāo duān,2907
歌女,Singer,gē nv3,2908
海葵,sea anemone,hǎi kuí,2909
横行霸道,run amuck,héng xíng bà dào,2910
花芽,Flower bud,huā yá,2911
化缘,beg alms,huà yuán,2912
惠灵顿,Wellington,huì líng dùn,2913
鸡尾酒,Cocktail,jī wěi jiǔ,2914
简单劳动,simple labour,jiǎn dān láo dòng,2915
见得,I see,jiàn dé,2916
将心比心,feel for others,jiāng xīn bǐ xīn,2917
结束语,Concluding remarks,jié shù yǔ,2918
绝地,Jedi,jué dì,2919
军管会,military control commission,jūn guǎn huì,2920
开后门,Open the back door,kāi hòu mén,2921
开足马力,Full power,kāi zú mǎ lì,2922
康乃馨,Carnation,kāng nǎi xīn,2923
抗敌,treat as equals,kàng dí,2924
凉拌,Salad,liáng bàn,2925
炉膛,chamber of a stove or furnace,lú táng,2926
茅舍,cottage,máo shè,2927
美谈,Beautiful talk,měi tán,2928
妙用,Magical use,miào yòng,2929
名菜,well-known dish,míng cài,2930
哪吒,nezha,né zhā,2931
泥水匠,bricklayer,ní shuǐ jiàng,2932
哝哝,Mumble,nóng nóng,2933
怒视,Glare,nù shì,2934
扒窃,to pick,pá qiè,2935
泡沫经济,bubble economy,pào mò jīng jì,2936
拼写,spell,pīn xiě,2937
仆从,Servant,pú cóng,2938
气哼哼,angrily,qì hēng hēng,2939
浅尝辄止,put away the cup after taking a tiny sip,qiǎn cháng zhé zhǐ,2940
晴天霹雳,a bolt from the blue,qíng tiān pī lì,2941
人工湖,Man-made lake,rén gōng hú,2942
三轮儿,pedicab,sān lún ér,2943
散件,Spare parts,sàn jiàn,2944
纱窗,screen window,shā chuāng,2945
伤天害理,do things offensive to God and reason,shāng tiān hài lǐ,2946
射击场,Shooting Range,shè jī chǎng,2947
失节,be disloyal,shī jié,2948
施治,Administer,shī zhì,2949
十字军,Crusaders,shí zì jūn,2950
守岁,Shou Sui,shǒu suì,2951
授奖,Award,shòu jiǎng,2952
孰料,"guessed ",shú liào,2953
俗不可耐,too vulgar to be endured,sú bù kě nài,2954
速战速决,fight a quick battle to force a quick decision,sù zhàn sù jué,2955
索然无味,don &apos;t get around much anymore,suǒ rán wú wèi,2956
糖葫芦,Tomatoes on sticks,táng hú lu,2957
统购,Unified purchase,tǒng gòu,2958
投军,enlist,tóu jūn,2959
文庙,Confucious&apos;Temple,wén miào,2960
五花大绑,tie one&apos;s hands behind his back,wǔ huā dà bǎng,2961
舷窗,porthole,xián chuāng,2962
谐调,Harmony,xié tiáo,2963
鞋带,Shoelaces,xié dài,2964
形势逼人,pressing,xíng shì bī rén,2965
扬威,Raise one&apos;s prestige,yáng wēi,2966
椰林,coconut forest,yē lín,2967
野火,Wildfire,yě huǒ,2968
页岩,shale,yè yán,2969
一笔勾销,cancel once for all,yī bǐ gōu xiāo,2970
异类,Heterogeneous,yì lèi,2971
阴阳怪气,mystifying,yīn yáng guài qì,2972
引荐,Introduction,yǐn jiàn,2973
影集,Photo album,yǐng jí,2974
影展,Film Festival,yǐng zhǎn,2975
原装,Original,yuán zhuāng,2976
增色,Add color,zēng sè,2977
招供,Confession,zhāo gòng,2978
折子,Fold,zhé zi,2979
争权夺利,fight for power and money,zhēng quán duó lì,2980
中稻,middle-season rice,zhōng dào,2981
竹帘,bamboo curtain,zhú lián,2982
专断,to be arbitrary,zhuān duàn,2983
专责,Special responsibility,zhuān zé,2984
子房,ovary,zǐ fáng,2985
螯,Chela,áo,2986
白米,rice,bái mǐ,2987
斑鸠,turtledove,bān jiū,2988
半文盲,Semi illiterate,bàn wén máng,2989
保墒,Preserving soil moisture,bǎo shāng,2990
背风,Leeward,bèi fēng,2991
并立,Side by side,bìng lì,2992
簸,Jolt,bǒ,2993
补正,Correction,bǔ zhèng,2994
不可抗力,Force majeure,bù kě kàng lì,2995
彩球,Color ball,cǎi qiú,2996
重见天日,to be delivered from oppression,chóng jiàn tiān rì,2997
冲劲儿,strength,chòng jìn er,2998
抽穗,Heading,chōu suì,2999
仇杀,Vendetta,chóu shā,3000
除却,Except,chú què,3001
窗花,Paper-cuts for Window Decoration,chuāng huā,3002
醋酸,acetic acid,cù suān,3003
打胎,Abortion,dǎ tāi,3004
地球仪,globe,dì qiú yí,3005
飞艇,Airship,fēi tǐng,3006
封锁线,blockade line,fēng suǒ xiàn,3007
宫阙,imperial palace,gōng què,3008
贡品,tribute,gòng pǐn,3009
刮脸,Shaving,guā liǎn,3010
寡欢,joyless,guǎ huān,3011
光柱,beam,guāng zhù,3012
国宾,State guest,guó bīn,3013
国教,National religion,guó jiào,3014
黑奴,Black slaves,hēi nú,3015
黑窝,Black hole,hēi wō,3016
厚薄,Thick and thin,hòu bó,3017
花生油,Peanut oil,huā shēng yóu,3018
滑翔,Gliding,huá xiáng,3019
化验室,Laboratory,huà yàn shì,3020
环游,tour around,huán yóu,3021
会友,Make friends,huì yǒu,3022
计税,Tax calculation,jì shuì,3023
佳句,A good sentence,jiā jù,3024
娇羞,Bashful,jiāo xiū,3025
脚面,Feet,jiǎo miàn,3026
节令,Season,jié lìng,3027
节外生枝,new problems crop up unexpectedly,jié wài shēng zhī,3028
今宵,Tonight,jīn xiāo,3029
净赚,Net income,jìng zhuàn,3030
绝情,unfeeling,jué qíng,3031
绝热,heat insulation,jué rè,3032
枯瘦,Emaciation,kū shòu,3033
来生,the next life,lái shēng,3034
理发师,barber,lǐ fà shī,3035
灵犀,Rhinoceros,líng xī,3036
流寇,roving bandits,liú kòu,3037
楼市,Property market,lóu shì,3038
鳗鱼,Eel,mán yú,3039
毛料,Wool,máo liào,3040
门可罗雀,a deserted house,mén kě luó què,3041
谜团,Mystery,mí tuán,3042
明知故问,ask while knowing the answer,míng zhī gù wèn,3043
目中无人,to one &apos;s eyes there is no other,mù zhōng wú rén,3044
耐看,Bear to see,nài kàn,3045
内陆河,Inland river,nèi lù hé,3046
努嘴,Nuzui,nǔ zuǐ,3047
皮袍,Leather Robe,pí páo,3048
气昂昂,High spirited,qì áng áng,3049
强风,a fierce wind,qiáng fēng,3050
青紫,Cyanosis,qīng zǐ,3051
球拍,Racket,qiú pāi,3052
攘外,Hustle and bustle,rǎng wài,3053
热病,fever,rè bìng,3054
舢板,Sampan,shān bǎn,3055
商社,commercial organization,shāng shè,3056
申斥,Reprimand,shēn chì,3057
神气活现,be on the high ropes,shén qì huó xiàn,3058
收归,reclaim,shōu guī,3059
水线,Waterline,shuǐ xiàn,3060
说来话长,it&apos;s a long story,shuō lái huà cháng,3061
送殡,Funeral,sòng bìn,3062
唐装,Tang costume,táng zhuāng,3063
提款,drawing,tí kuǎn,3064
天年,Tiannian,tiān nián,3065
图册,Atlas,tú cè,3066
土专家,Soil expert,tǔ zhuān jiā,3067
晚安,good night,wǎn ān,3068
微服,Micro clothing,wēi fú,3069
温厚,Gentleness,wēn hòu,3070
西王母,Queen Mother of the West,xī wáng mǔ,3071
虾仁,shrimp,xiā rén,3072
心灵手巧,have clever hands and good sense,xīn líng shǒu qiǎo,3073
绚丽多姿,Colorful,xuàn lì duō zī,3074
殉节,Martyrdom,xùn jié,3075
压服,Subdue,yā fú,3076
雅兴,Yaxing,yǎ xìng,3077
秧田,rice seedling bed,yāng tián,3078
遗孀,widow,yí shuāng,3079
乙炔,acetylene,yǐ quē,3080
臆想,Conjecture,yì xiǎng,3081
银器,silver,yín qì,3082
幽谷,deep and secluded valley,yōu gǔ,3083
幽禁,Confinement,yōu jìn,3084
幼体,larva,yòu tǐ,3085
余款,Balance,yú kuǎn,3086
渔区,fishing zone,yú qū,3087
愚笨,Stupid,yú bèn,3088
预备队,Reserve team,yù bèi duì,3089
预估,estimate,yù gū,3090
远游,Travel far away,yuǎn yóu,3091
制版,Plate making,zhì bǎn,3092
中士,sergeant,zhōng shì,3093
朱笔,a vermilion writing brush,zhū bǐ,3094
竹板,bamboo clappers,zhú bǎn,3095
著书立说,become an author,zhù shū lì shuō,3096
著文,written work,zhe wén,3097
赚头,Make a profit,zhuàn tou,3098
自讨苦吃,you&apos;re asking for it,zì tǎo kǔ chī,3099
自由体操,floor exercise,zì yóu tǐ cāo,3100
字符,character,zì fú,3101
走极端,Go to extremes,zǒu jí duān,3102
爱憎分明,draw a clear demarcation between whom or what to hate or love,ài zēng fēn míng,3103
白鳍豚,Baiji Dolphin,bái qí tún,3104
暴烈,Violent,bào liè,3105
笔力,Pen power,bǐ lì,3106
残喘,Residual asthma,cán chuǎn,3107
惨淡经营,keep going by painstaking effort,cǎn dàn jīng yíng,3108
彻骨,To the bone,chè gǔ,3109
辞令,Rhetoric,cí lìng,3110
淬火,quench,cuì huǒ,3111
打草,cut grass,dǎ cǎo,3112
代笔,Ghostwriting,dài bǐ,3113
代用品,substitute,dài yòng pǐn,3114
当紧,Be tight,dāng jǐn,3115
挡箭牌,shield,dǎng jiàn pái,3116
第二课堂,Second class,dì èr kè táng,3117
调研员,Researcher,diào yán yuán,3118
顶楼,attic,dǐng lóu,3119
恶鬼,evil spirit,è guǐ,3120
鳄,Alligator,è,3121
翻白眼,roll one&apos;s eye,fān bái yǎn,3122
反目,turn against,fǎn mù,3123
反其道而行之,Do the opposite,fǎn qí dào ér xíng zhī,3124
梵文,Sanskrit,fàn wén,3125
防盗门,anti-theft door,fáng dào mén,3126
放射源,Radioactive Source,fàng shè yuán,3127
粪坑,cesspit,fèn kēng,3128
妇孺皆知,even woman and children all know,fù rú jiē zhī,3129
赶写,Rush to write,gǎn xiě,3130
感佩,Thank you,gǎn pèi,3131
橄榄枝,Olive branch,gǎn lǎn zhī,3132
刚正不阿,upright and outspoken,gāng zhèng bù ē,3133
钢针,Steel needle,gāng zhēn,3134
高估,overestimate,gāo gū,3135
功成名就,achieve success and win recognition,gōng chéng míng jiù,3136
鼓角,Tympanic horn,gǔ jiǎo,3137
鼓胀,Inflation,gǔ zhàng,3138
光驱,CD drive,guāng qū,3139
贵金属,noble metal,guì jīn shǔ,3140
滚热,boiling hot,gǔn rè,3141
航模,model airplane,háng mó,3142
黑豆,black soya bean,hēi dòu,3143
踝,ankle,huái,3144
坏账,bad debt,huài zhàng,3145
回电,Call back,huí diàn,3146
昏死,Faint to death,hūn sǐ,3147
火烧火燎,feeling terribly hot,huǒ shāo huǒ liáo,3148
火源,source of a fire,huǒ yuán,3149
记恨,Hate,jì hèn,3150
尖头,Tip,jiān tóu,3151
奸邪,Treacherous,jiān xié,3152
坚如磐石,be as solid as rocks,jiān rú pán shí,3153
剪报,newspaper clipping,jiǎn bào,3154
奖券,lottery,jiǎng quàn,3155
教职员,teaching and administrative staff,jiào zhí yuán,3156
禁书,banned book,jìn shū,3157
举凡,All things,jǔ fán,3158
抗税,Tax resistance,kàng shuì,3159
窠臼,Stereotype,kē jiù,3160
老本儿,old edition of a book,lǎo běn ér,3161
离合,Clutch,lí hé,3162
流弊,Malpractice,liú bì,3163
芦笋,asparagus,lú sǔn,3164
论说,On,lùn shuō,3165
明后天,tomorrow or the day after tomorrow,míng hòu tiān,3166
拍马屁,bootlick,pāi mǎ pì,3167
屁事,trifling matter,pì shì,3168
破伤风,tetanus,pò shāng fēng,3169
奇袭,surprise attacks,qí xí,3170
强渡,Forced crossing,qiáng dù,3171
逡巡,Balk,qūn xún,3172
热气球,Hot Air Balloon,rè qì qiú,3173
肉片儿,sliced meat,ròu piān er,3174
软木,cork,ruǎn mù,3175
上锁,Lock,shàng suǒ,3176
身无分文,not to have a single penny left on,shēn wú fēn wén,3177
甚而至于,so much so that,shèn ér zhì yú,3178
生搬硬套,apply mechanically,shēng bān yìng tào,3179
圣水,Holy water,shèng shuǐ,3180
师承,Learn from others,shī chéng,3181
石棉,asbestos,shí mián,3182
识相,Know the truth,shí xiàng,3183
是非曲直,the right and wrong,shì fēi qū zhí,3184
手无寸铁,barehanded,shǒu wú cùn tiě,3185
税目,tax item,shuì mù,3186
死期,Time of death,sǐ qī,3187
台历,Desk calendar,tái lì,3188
探身,lean forward,tàn shēn,3189
烫发,Perm,tàng fà,3190
套汇,Arbitrage,tào huì,3191
倜傥,Casual,tì tǎng,3192
挑明,lay out,tiāo míng,3193
贴金,Premium,tiē jīn,3194
统计表,Statistical table,tǒng jì biǎo,3195
偷情,Cheating,tōu qíng,3196
团练,Group training,tuán liàn,3197
玩乐,Have fun,wán lè,3198
万古长青,be evergreen,wàn gǔ cháng qīng,3199
亡故,death,wáng gù,3200
枉然,In vain,wǎng rán,3201
文思,Wensi,wén sī,3202
乌合之众,a motley crew,wū hé zhī zhòng,3203
无可争议,be without rebuke,wú kě zhēng yì,3204
物外,Outside of things,wù wài,3205
西画,Western painting,xī huà,3206
下咽,Hypopharynx,xià yè,3207
小算盘,Abacus,xiǎo suàn pán,3208
小灶,Small stove,xiǎo zào,3209
